sen_measurement2,sen_measurement3,sen_measurement4,sen_measurement8,sen_measurement9,sen_measurement11,sen_measurement13,sen_measurement17,RUL
641.94,1589.83,1395.4,2388.02,9057.9,47.2,2387.97,393,91
642.24,1580.88,1400.3,2388.06,9052.8,47.17,2388.07,391,90
642.28,1579.8,1402.76,2388.0,9053.74,47.22,2387.95,390,89
642.74,1585.74,1398.11,2388.0,9051.27,47.2,2388.06,391,88
641.67,1582.13,1393.14,2387.99,9060.43,47.23,2388.02,391,87
641.79,1581.96,1396.84,2388.05,9056.38,47.06,2388.04,392,86
641.43,1582.74,1394.65,2387.99,9061.38,47.13,2388.04,392,85
641.36,1589.16,1397.0,2387.99,9052.71,47.19,2388.01,392,84
641.73,1584.18,1398.67,2387.98,9059.8,47.12,2388.01,391,83
641.99,1582.47,1397.09,2388.04,9055.58,47.21,2388.03,392,82
641.84,1583.03,1399.82,2387.95,9057.96,47.2,2388.07,390,81
641.62,1583.79,1393.64,2388.07,9050.39,47.26,2388.04,391,80
641.44,1582.03,1402.82,2388.03,9063.31,47.05,2388.02,391,79
642.11,1579.94,1397.76,2388.04,9058.93,47.26,2388.02,391,78
642.1,1581.21,1391.99,2388.04,9058.28,47.23,2388.09,391,77
642.01,1583.78,1400.7,2388.03,9056.99,47.24,2388.01,391,76
641.78,1586.52,1401.9,2388.05,9058.78,47.17,2388.06,392,75
642.43,1589.77,1406.79,2388.03,9058.75,47.32,2388.05,390,74
642.38,1585.93,1395.4,2388.06,9057.52,47.24,2388.05,392,73
642.27,1584.77,1396.33,2388.03,9056.18,47.21,2388.01,392,72
641.93,1584.43,1402.03,2388.04,9057.55,47.28,2388.04,392,71
642.37,1587.2,1397.57,2388.07,9057.2,47.15,2388.06,391,70
641.74,1581.76,1403.93,2388.02,9057.58,47.35,2388.1,392,69
642.4,1579.3,1406.32,2388.07,9057.42,47.38,2388.05,392,68
642.44,1589.11,1394.89,2388.03,9057.27,47.28,2388.07,393,67
642.28,1587.6,1393.42,2388.07,9056.89,47.17,2388.06,391,66
642.17,1584.14,1400.58,2388.06,9064.96,47.12,2388.1,392,65
642.39,1593.55,1398.69,2388.1,9064.66,47.13,2388.04,393,64
641.61,1593.3,1394.0,2388.12,9059.81,47.26,2388.1,392,63
642.17,1582.52,1403.0,2387.97,9053.52,47.32,2388.11,392,62
641.81,1587.45,1400.31,2388.08,9068.7,47.29,2388.06,392,61
642.41,1582.49,1394.37,2388.08,9062.42,47.35,2388.02,391,60
642.04,1584.59,1407.37,2388.08,9062.03,47.38,2388.11,391,59
642.4,1586.51,1402.75,2388.02,9062.36,47.22,2388.08,392,58
643.03,1584.03,1398.58,2388.0,9068.99,47.24,2388.09,392,57
642.14,1592.74,1399.4,2388.1,9063.4,47.43,2388.12,392,56
642.33,1588.32,1408.65,2388.11,9066.21,47.45,2388.08,392,55
642.67,1587.73,1393.56,2388.11,9064.79,47.39,2388.1,392,54
642.2,1586.19,1392.54,2388.07,9068.42,47.4,2388.14,391,53
642.41,1586.23,1400.6,2388.05,9065.44,47.39,2388.1,392,52
641.85,1585.72,1398.91,2388.1,9069.81,47.24,2388.17,392,51
642.32,1590.16,1395.72,2388.05,9068.63,47.21,2388.06,393,50
642.18,1579.99,1404.54,2388.07,9067.98,47.2,2388.08,392,49
643.09,1590.85,1400.06,2388.1,9070.31,47.47,2388.12,392,48
642.41,1588.93,1397.9,2388.1,9065.53,47.31,2388.08,393,47
642.09,1584.42,1400.71,2388.15,9072.21,47.24,2388.15,392,46
642.47,1586.59,1405.32,2388.12,9072.06,47.4,2388.17,393,45
642.18,1601.11,1401.19,2388.11,9069.94,47.43,2388.18,393,44
642.53,1579.84,1402.75,2388.14,9072.35,47.5,2388.17,392,43
642.43,1590.11,1399.34,2388.12,9068.86,47.38,2388.15,392,42
642.11,1587.37,1394.5,2388.17,9076.51,47.42,2388.14,391,41
642.02,1593.22,1405.92,2388.19,9078.02,47.53,2388.16,394,40
641.95,1586.89,1402.26,2388.15,9077.56,47.29,2388.15,391,39
641.72,1589.46,1397.9,2388.15,9069.28,47.22,2388.11,393,38
642.66,1585.06,1404.32,2388.16,9067.98,47.56,2388.08,392,37
641.9,1589.63,1405.44,2388.18,9086.43,47.66,2388.21,394,36
642.4,1592.05,1412.01,2388.2,9076.51,47.46,2388.16,395,35
642.28,1600.46,1399.9,2388.17,9082.32,47.53,2388.18,392,34
642.67,1591.32,1405.17,2388.16,9080.1,47.57,2388.22,391,33
642.75,1584.6,1406.43,2388.17,9080.68,47.62,2388.18,393,32
642.7,1591.89,1403.53,2388.27,9081.91,47.6,2388.23,396,31
642.67,1588.07,1399.9,2388.18,9079.43,47.46,2388.19,392,30
642.16,1590.6,1411.56,2388.2,9079.27,47.55,2388.24,392,29
642.7,1591.9,1403.65,2388.27,9086.45,47.53,2388.19,392,28
642.57,1591.74,1417.39,2388.22,9089.01,47.54,2388.26,393,27
642.57,1592.39,1407.33,2388.2,9083.68,47.76,2388.26,393,26
642.44,1594.83,1408.73,2388.29,9088.83,47.6,2388.25,394,25
643.09,1590.17,1409.77,2388.25,9081.37,47.83,2388.28,393,24
642.67,1594.66,1412.1,2388.29,9086.58,47.62,2388.32,395,23
643.03,1598.95,1408.66,2388.34,9088.8,47.66,2388.31,395,22
643.23,1592.34,1406.11,2388.29,9095.3,47.89,2388.34,394,21
642.95,1591.92,1415.68,2388.29,9093.09,47.64,2388.22,395,20
642.39,1594.73,1406.76,2388.28,9093.64,47.88,2388.28,395,19
642.51,1589.41,1420.76,2388.3,9098.57,47.83,2388.34,394,18
642.4,1594.06,1413.69,2388.36,9100.83,47.65,2388.3,396,17
642.85,1596.02,1416.65,2388.34,9099.91,47.87,2388.37,393,16
642.65,1594.54,1416.3,2388.37,9098.3,47.83,2388.33,394,15
643.09,1597.54,1415.09,2388.34,9096.57,47.98,2388.37,394,14
643.11,1593.65,1418.83,2388.42,9092.91,47.99,2388.42,394,13
642.95,1593.91,1414.98,2388.35,9108.78,47.8,2388.38,395,12
642.42,1591.16,1420.43,2388.34,9102.83,47.85,2388.36,393,11
643.16,1600.33,1418.06,2388.41,9106.6,47.94,2388.36,395,10
642.85,1597.09,1421.27,2388.45,9103.76,47.9,2388.44,396,9
643.38,1597.78,1415.95,2388.42,9108.39,48.11,2388.5,394,8
642.9,1593.94,1413.04,2388.47,9113.91,48.09,2388.44,396,7
643.4,1604.88,1420.03,2388.42,9113.02,48.16,2388.47,397,6
643.35,1609.27,1419.0,2388.47,9107.34,48.04,2388.42,396,5
643.02,1600.07,1426.05,2388.48,9114.72,48.15,2388.5,396,4
642.82,1595.59,1423.98,2388.54,9116.9,48.09,2388.52,396,3
642.63,1600.52,1420.08,2388.55,9115.26,48.27,2388.46,396,2
643.25,1605.49,1428.55,2388.53,9119.23,47.95,2388.46,395,1
643.36,1600.15,1427.08,2388.52,9128.98,48.34,2388.53,396,0
641.58,1582.45,1399.97,2388.0,9071.21,47.25,2387.96,391,268
642.46,1584.23,1399.81,2388.0,9069.33,47.06,2387.96,391,267
641.77,1580.63,1394.7,2387.99,9069.82,47.22,2387.98,392,266
642.18,1579.72,1394.29,2388.02,9064.0,47.08,2387.95,392,265
642.16,1583.88,1396.22,2388.0,9070.14,47.13,2387.99,390,264
642.41,1580.98,1394.77,2387.99,9067.84,47.32,2387.97,392,263
641.73,1586.98,1396.17,2387.99,9067.14,47.25,2388.0,392,262
642.13,1585.04,1394.16,2387.99,9069.25,47.13,2387.99,392,261
642.06,1585.65,1400.95,2387.96,9060.26,47.25,2388.0,391,260
642.06,1592.15,1389.91,2387.98,9059.73,47.32,2387.93,392,259
641.63,1589.21,1391.66,2387.98,9066.3,47.16,2387.98,391,258
642.28,1578.45,1399.06,2388.03,9070.1,47.02,2387.99,392,257
642.28,1580.41,1392.38,2388.02,9065.04,46.94,2387.96,392,256
642.35,1586.15,1387.5,2387.94,9059.93,47.15,2388.0,391,255
642.61,1584.79,1391.75,2387.96,9066.35,47.33,2387.98,391,254
642.42,1586.28,1389.45,2388.07,9063.15,47.27,2387.99,390,253
642.61,1583.34,1394.0,2388.04,9057.58,47.24,2388.0,391,252
642.25,1585.91,1393.2,2388.02,9063.85,47.26,2387.99,391,251
641.81,1581.34,1396.18,2388.0,9065.38,47.31,2387.99,392,250
642.28,1594.36,1395.44,2388.0,9069.28,47.03,2387.97,390,249
642.06,1586.3,1404.78,2387.99,9057.93,47.54,2388.04,391,248
642.47,1584.7,1395.19,2387.98,9061.59,47.27,2388.0,391,247
641.55,1578.74,1395.81,2388.03,9070.29,47.25,2387.96,392,246
642.45,1584.17,1400.08,2387.97,9068.58,47.09,2388.02,393,245
642.04,1582.54,1396.16,2387.98,9067.01,47.15,2387.95,389,244
641.96,1579.07,1397.86,2388.03,9065.24,47.23,2387.98,390,243
641.5,1576.39,1386.39,2387.99,9073.47,47.3,2387.98,392,242
642.26,1580.18,1398.69,2388.02,9070.52,46.91,2388.0,391,241
642.29,1581.84,1393.69,2387.97,9071.15,47.21,2387.96,392,240
642.38,1583.22,1401.5,2387.96,9068.82,47.12,2388.0,392,239
642.42,1586.05,1402.78,2387.94,9066.44,47.1,2387.95,390,238
642.5,1582.91,1393.81,2388.0,9064.16,47.27,2387.97,393,237
642.15,1583.4,1393.66,2387.99,9065.1,47.26,2387.99,391,236
642.2,1585.34,1390.28,2387.95,9075.64,46.98,2388.02,391,235
641.53,1582.02,1405.62,2388.06,9071.0,47.16,2387.99,391,234
641.53,1582.98,1403.22,2387.96,9075.27,47.2,2388.01,392,233
642.34,1580.11,1391.79,2387.99,9064.35,47.19,2387.97,393,232
642.47,1588.18,1398.9,2387.98,9071.8,47.17,2387.96,390,231
641.66,1581.32,1398.53,2387.96,9067.85,47.42,2388.01,393,230
642.32,1583.9,1399.86,2387.97,9069.92,47.22,2387.97,393,229
642.1,1592.24,1395.85,2387.99,9064.75,47.29,2387.96,392,228
642.09,1583.38,1397.08,2387.98,9074.69,47.29,2387.99,391,227
642.24,1578.65,1394.54,2387.96,9068.63,47.07,2387.99,393,226
642.03,1586.58,1393.38,2388.0,9070.01,47.16,2388.02,391,225
641.72,1584.58,1398.71,2388.0,9067.2,47.38,2388.04,392,224
642.69,1575.07,1400.11,2388.01,9074.29,47.17,2388.0,389,223
641.96,1578.15,1401.08,2387.99,9083.13,47.27,2387.98,391,222
642.12,1587.99,1393.91,2387.98,9076.88,47.17,2387.95,392,221
642.32,1586.76,1393.53,2387.95,9068.57,47.08,2387.92,391,220
642.39,1587.38,1396.38,2388.04,9073.36,47.3,2388.02,391,219
642.05,1587.69,1394.46,2388.0,9064.25,47.27,2387.98,392,218
641.98,1585.45,1393.17,2388.0,9067.34,47.04,2387.98,391,217
642.19,1583.91,1395.12,2387.95,9071.85,47.03,2388.03,391,216
642.49,1578.49,1398.16,2387.98,9060.54,47.25,2388.02,391,215
642.37,1583.47,1397.57,2387.99,9070.2,47.16,2387.99,392,214
642.23,1584.08,1401.44,2388.04,9069.67,47.21,2387.99,392,213
642.58,1581.39,1398.74,2387.92,9069.56,47.41,2388.01,390,212
642.34,1584.29,1399.96,2387.92,9068.85,47.24,2387.99,392,211
641.7,1580.79,1390.12,2388.0,9070.53,46.97,2387.99,392,210
642.33,1585.89,1393.79,2388.01,9063.45,47.35,2387.98,391,209
642.84,1585.08,1396.86,2387.96,9070.69,47.04,2388.05,391,208
642.1,1586.02,1398.27,2388.0,9068.4,47.29,2388.04,392,207
642.0,1584.51,1394.84,2387.99,9073.73,47.16,2387.99,392,206
642.3,1583.63,1401.4,2387.97,9068.97,47.22,2387.94,390,205
642.1,1579.35,1401.13,2388.0,9071.06,47.13,2388.04,392,204
641.67,1580.41,1404.09,2387.97,9071.18,47.27,2387.98,392,203
642.05,1585.54,1401.72,2388.01,9065.54,47.22,2388.02,391,202
642.82,1590.0,1395.4,2388.02,9065.24,47.12,2387.99,393,201
641.99,1578.78,1395.88,2388.01,9066.53,47.22,2388.04,391,200
642.56,1584.9,1393.54,2387.95,9069.72,47.35,2387.98,392,199
642.23,1583.99,1397.25,2388.01,9068.08,47.06,2387.98,393,198
642.21,1592.24,1396.39,2387.99,9078.62,47.18,2388.01,393,197
642.62,1584.76,1399.93,2388.01,9069.95,47.18,2388.02,391,196
642.35,1585.94,1399.28,2388.06,9070.75,47.27,2388.04,393,195
641.65,1583.81,1400.27,2387.98,9070.79,47.19,2387.96,392,194
641.96,1581.22,1399.19,2388.0,9073.69,47.22,2387.99,390,193
642.27,1586.52,1394.9,2387.96,9068.61,47.22,2388.01,392,192
642.44,1586.18,1399.21,2387.99,9067.94,47.15,2387.98,391,191
642.31,1578.85,1389.05,2388.01,9068.57,47.17,2388.01,390,190
642.45,1579.61,1398.28,2387.94,9074.4,47.31,2387.99,391,189
641.82,1587.08,1398.64,2388.0,9071.88,47.31,2388.0,392,188
642.01,1582.09,1401.42,2387.98,9070.83,47.3,2387.99,391,187
641.88,1580.67,1398.19,2387.99,9070.09,47.06,2387.99,392,186
642.14,1584.85,1401.45,2388.03,9071.4,47.38,2387.99,392,185
642.14,1588.91,1396.65,2388.02,9070.22,47.19,2387.99,392,184
642.01,1584.7,1395.71,2388.02,9066.84,47.34,2387.97,392,183
641.76,1588.41,1395.37,2387.95,9065.96,47.28,2388.01,391,182
641.88,1586.12,1404.09,2387.99,9070.75,47.13,2387.96,390,181
642.09,1582.47,1391.75,2387.95,9068.43,47.15,2388.02,393,180
642.35,1589.1,1397.26,2387.97,9068.22,47.35,2388.04,392,179
642.24,1593.06,1396.91,2387.99,9068.37,47.17,2388.01,392,178
642.16,1582.48,1396.17,2387.93,9073.02,47.11,2387.9,391,177
642.26,1582.77,1397.09,2387.99,9073.2,47.1,2388.03,391,176
642.59,1590.81,1393.47,2387.98,9070.62,47.25,2388.04,392,175
641.94,1582.15,1403.49,2388.02,9063.06,47.17,2388.01,393,174
642.27,1582.81,1398.3,2387.99,9072.52,47.26,2387.98,391,173
641.98,1590.97,1401.13,2387.98,9074.18,47.32,2388.02,391,172
641.8,1588.74,1393.84,2388.02,9073.09,47.18,2387.99,391,171
642.47,1583.36,1396.59,2388.05,9068.95,47.15,2388.02,391,170
641.75,1584.96,1392.33,2387.97,9074.88,47.07,2388.01,391,169
642.43,1584.82,1401.57,2387.92,9068.34,47.16,2388.04,392,168
642.08,1585.25,1395.81,2387.95,9066.6,47.15,2388.0,393,167
642.23,1583.05,1396.7,2388.0,9074.45,47.29,2388.02,394,166
641.6,1597.15,1401.97,2388.04,9071.92,47.25,2387.99,391,165
642.17,1579.6,1402.99,2388.03,9078.69,47.03,2387.99,390,164
642.11,1588.84,1392.62,2387.97,9069.42,47.06,2387.98,391,163
642.28,1584.0,1396.75,2387.97,9078.32,47.47,2388.0,391,162
642.08,1589.53,1402.59,2388.06,9072.64,47.3,2388.04,391,161
642.39,1590.83,1400.24,2388.01,9068.12,47.27,2387.99,391,160
642.11,1585.03,1403.96,2388.0,9073.4,47.12,2387.99,392,159
642.43,1585.12,1401.0,2388.03,9071.53,47.33,2388.0,391,158
642.62,1585.51,1402.23,2388.01,9067.8,47.49,2387.96,392,157
642.31,1586.4,1395.08,2387.95,9069.21,47.24,2387.99,392,156
641.99,1589.25,1397.6,2388.02,9078.1,47.33,2387.97,392,155
642.43,1582.44,1396.91,2388.0,9065.8,47.31,2388.02,391,154
641.54,1585.93,1408.15,2388.02,9068.07,47.29,2388.03,394,153
642.24,1585.89,1401.63,2388.07,9077.67,47.05,2388.05,392,152
642.62,1591.91,1399.28,2388.06,9069.91,47.24,2387.99,391,151
642.26,1586.19,1405.28,2388.01,9072.13,47.15,2388.03,394,150
642.5,1593.78,1402.72,2388.0,9077.68,47.02,2388.01,392,149
641.89,1592.36,1397.73,2387.98,9075.55,47.37,2388.04,392,148
642.22,1590.92,1398.36,2388.04,9071.0,47.31,2388.0,392,147
641.97,1594.97,1394.28,2387.97,9069.12,47.41,2388.0,393,146
641.91,1580.77,1402.89,2388.05,9070.32,47.25,2388.02,392,145
642.31,1581.94,1400.29,2388.0,9070.61,47.23,2388.02,392,144
642.32,1579.69,1405.6,2388.02,9082.6,47.4,2387.95,393,143
642.3,1584.83,1397.25,2387.93,9074.8,47.27,2388.0,391,142
642.25,1587.64,1398.64,2388.0,9071.79,47.32,2387.99,390,141
642.0,1581.36,1395.72,2388.02,9080.2,47.15,2388.02,393,140
641.81,1577.62,1404.0,2388.04,9074.45,47.23,2388.03,393,139
642.0,1583.94,1402.82,2387.99,9076.7,47.28,2388.03,393,138
642.08,1585.75,1403.38,2387.98,9072.89,47.17,2387.99,393,137
642.42,1585.14,1403.56,2387.98,9076.01,47.18,2388.02,392,136
642.43,1585.19,1397.02,2388.0,9078.04,47.41,2388.06,391,135
641.98,1590.1,1409.76,2388.1,9072.92,47.48,2388.01,392,134
642.56,1583.35,1397.52,2388.06,9072.67,47.23,2388.04,393,133
642.61,1582.54,1396.82,2388.07,9076.59,47.33,2388.06,392,132
642.31,1580.21,1411.74,2388.04,9075.94,47.19,2388.01,392,131
642.05,1585.84,1407.34,2388.04,9081.85,47.26,2388.06,393,130
642.8,1597.13,1400.39,2388.01,9071.34,47.28,2388.02,392,129
642.09,1581.44,1403.67,2387.99,9079.05,47.47,2388.03,393,128
641.81,1584.95,1400.5,2387.97,9083.03,47.36,2387.97,392,127
641.96,1581.28,1402.03,2388.03,9077.88,47.45,2388.05,392,126
642.44,1587.54,1411.38,2388.01,9084.34,47.38,2388.01,393,125
642.59,1583.0,1406.07,2388.03,9081.22,47.33,2388.04,393,124
642.6,1589.46,1404.73,2388.04,9073.5,47.36,2388.02,393,123
642.53,1585.95,1408.41,2387.98,9080.57,47.21,2388.01,393,122
642.53,1590.53,1402.99,2388.02,9075.35,47.33,2388.04,393,121
642.94,1585.56,1402.26,2387.98,9082.63,47.43,2387.98,392,120
642.77,1587.15,1398.11,2388.02,9078.28,47.32,2387.98,392,119
642.14,1595.39,1408.12,2388.0,9076.89,47.29,2388.04,391,118
642.28,1587.26,1391.3,2388.02,9085.7,47.31,2387.96,393,117
642.25,1582.65,1402.33,2387.99,9080.45,47.28,2388.02,393,116
642.63,1582.67,1403.63,2388.05,9077.52,47.43,2388.01,393,115
642.51,1578.15,1403.15,2388.06,9085.59,47.22,2388.04,392,114
642.59,1586.47,1401.64,2387.99,9078.17,47.58,2388.02,393,113
642.18,1588.27,1401.53,2388.05,9072.25,47.36,2388.01,392,112
642.53,1589.04,1401.54,2388.0,9085.27,47.23,2388.04,392,111
642.42,1589.81,1404.29,2388.07,9083.48,47.41,2388.05,391,110
641.93,1588.65,1403.1,2388.04,9080.75,47.51,2388.05,392,109
642.21,1587.66,1408.27,2388.04,9087.12,47.32,2387.96,393,108
642.32,1588.24,1400.57,2388.02,9081.16,47.37,2388.02,391,107
642.56,1587.06,1406.47,2388.1,9075.34,47.29,2388.02,394,106
642.58,1581.43,1402.5,2388.02,9078.52,47.43,2388.02,392,105
642.3,1589.39,1408.62,2388.01,9084.23,47.46,2388.02,393,104
642.45,1588.7,1407.46,2388.07,9076.25,47.41,2388.03,392,103
642.49,1590.94,1406.56,2387.99,9075.35,47.25,2388.07,392,102
642.06,1590.5,1402.62,2387.98,9083.36,47.4,2388.03,394,101
642.52,1581.29,1409.27,2388.09,9076.17,47.33,2388.1,394,100
642.71,1588.02,1404.83,2388.05,9087.65,47.41,2388.08,392,99
642.51,1588.9,1398.88,2388.08,9083.79,47.35,2388.09,393,98
642.79,1593.27,1403.58,2388.02,9079.53,47.49,2388.03,393,97
642.37,1587.75,1401.06,2388.03,9088.93,47.4,2388.0,392,96
642.69,1589.7,1397.84,2388.06,9079.27,47.49,2387.98,393,95
642.54,1591.01,1402.06,2388.03,9083.49,47.33,2388.02,393,94
642.45,1589.66,1402.3,2388.04,9085.43,47.46,2387.99,393,93
642.12,1589.21,1402.93,2388.03,9082.39,47.42,2388.04,392,92
642.7,1595.39,1401.01,2388.03,9083.45,47.66,2388.04,391,91
642.29,1588.01,1408.02,2388.01,9091.7,47.25,2388.05,393,90
642.33,1592.5,1405.4,2388.06,9083.99,47.4,2387.97,392,89
642.53,1592.74,1408.74,2388.04,9085.35,47.58,2388.03,391,88
642.18,1591.44,1399.44,2388.01,9080.82,47.29,2388.01,393,87
642.48,1586.72,1400.67,2388.05,9084.92,47.3,2387.99,394,86
642.74,1589.54,1410.09,2388.02,9085.88,47.44,2388.06,393,85
642.71,1590.53,1408.02,2388.0,9079.3,47.4,2388.07,394,84
643.05,1586.23,1410.61,2388.03,9081.6,47.4,2388.01,393,83
642.51,1590.64,1413.03,2388.07,9076.94,47.49,2388.06,393,82
642.82,1583.23,1411.39,2388.06,9087.05,47.51,2388.1,392,81
643.1,1584.69,1404.72,2388.06,9085.22,47.51,2388.0,392,80
642.84,1587.41,1400.24,2388.07,9085.85,47.54,2388.04,392,79
642.71,1597.15,1408.84,2388.03,9083.61,47.46,2388.02,392,78
642.37,1589.98,1404.32,2388.03,9084.52,47.46,2388.07,393,77
642.77,1588.42,1404.11,2388.07,9091.58,47.58,2388.06,394,76
642.51,1586.2,1411.0,2388.05,9090.03,47.54,2388.07,394,75
643.14,1594.42,1406.2,2388.03,9091.32,47.49,2388.04,396,74
642.64,1596.04,1406.0,2388.03,9097.89,47.59,2388.08,395,73
643.25,1584.89,1410.65,2388.05,9091.61,47.53,2388.05,392,72
642.31,1600.63,1405.14,2388.01,9085.37,47.37,2388.03,394,71
642.72,1594.7,1407.93,2388.1,9091.89,47.6,2388.09,393,70
642.55,1589.96,1412.41,2388.09,9093.01,47.58,2387.99,394,69
642.7,1587.77,1405.65,2388.05,9090.44,47.62,2388.03,394,68
642.28,1600.35,1408.43,2388.02,9088.31,47.63,2388.07,394,67
642.69,1595.17,1408.8,2388.05,9093.52,47.67,2388.08,395,66
643.02,1591.8,1410.35,2388.04,9095.92,47.66,2388.04,392,65
643.04,1591.54,1404.32,2388.06,9089.32,47.55,2388.05,394,64
642.29,1597.3,1410.02,2388.07,9089.77,47.44,2388.09,393,63
642.67,1581.83,1410.57,2388.09,9093.19,47.7,2388.01,393,62
642.6,1595.79,1408.94,2388.04,9101.69,47.55,2388.06,392,61
643.23,1592.84,1413.73,2388.06,9097.47,47.62,2388.08,393,60
642.68,1586.84,1404.08,2388.05,9101.23,47.5,2388.08,394,59
642.73,1597.48,1412.12,2388.05,9086.71,47.64,2388.1,393,58
642.88,1584.33,1412.7,2388.06,9094.07,47.52,2388.07,394,57
642.53,1589.79,1408.27,2388.1,9097.28,47.45,2388.13,394,56
642.39,1593.67,1404.32,2388.09,9097.64,47.64,2388.06,393,55
642.4,1587.6,1404.82,2388.03,9100.77,47.59,2388.09,394,54
642.37,1589.32,1408.7,2388.06,9103.04,47.63,2388.09,395,53
643.23,1591.12,1415.49,2388.05,9099.5,47.66,2388.05,393,52
642.85,1595.07,1415.22,2388.07,9102.1,47.81,2388.08,394,51
642.88,1590.39,1409.03,2388.09,9107.45,47.56,2388.08,395,50
643.25,1587.85,1415.58,2388.12,9099.23,47.65,2388.09,394,49
643.31,1592.0,1418.09,2388.09,9100.66,47.77,2388.12,394,48
642.6,1591.81,1411.5,2388.05,9107.51,47.67,2388.05,394,47
642.76,1594.31,1409.74,2388.1,9099.12,47.62,2388.1,393,46
643.51,1590.46,1410.91,2388.05,9103.35,47.77,2388.06,394,45
642.89,1591.14,1411.29,2388.07,9107.03,47.89,2388.1,394,44
643.0,1597.09,1409.8,2388.07,9100.21,47.62,2388.05,395,43
642.81,1591.98,1416.63,2388.09,9108.26,47.73,2388.03,395,42
642.98,1598.81,1418.78,2388.1,9107.12,47.79,2388.14,395,41
642.92,1598.45,1414.8,2388.11,9110.65,47.48,2388.11,394,40
643.49,1590.43,1421.61,2388.06,9102.39,47.71,2388.07,394,39
643.08,1592.12,1420.94,2388.1,9115.48,47.63,2388.05,396,38
642.8,1597.84,1415.88,2388.09,9102.5,47.9,2388.11,394,37
643.14,1590.69,1416.21,2388.09,9118.58,47.83,2388.1,397,36
642.67,1597.51,1418.55,2388.06,9110.24,47.76,2388.08,394,35
643.26,1593.22,1412.74,2388.12,9117.25,47.7,2388.08,395,34
643.19,1594.32,1419.01,2388.12,9111.74,47.64,2388.05,395,33
642.34,1601.73,1414.85,2388.1,9107.64,47.76,2388.06,394,32
643.04,1599.67,1418.94,2388.12,9113.74,47.54,2388.13,394,31
642.83,1595.98,1414.09,2388.12,9117.44,47.78,2388.12,395,30
643.34,1592.94,1418.27,2388.09,9118.09,47.69,2388.09,394,29
643.17,1597.18,1419.1,2388.12,9122.88,47.81,2388.07,394,28
643.64,1595.84,1421.58,2388.15,9116.72,47.88,2388.12,395,27
643.55,1597.3,1425.05,2388.11,9116.65,48.02,2388.2,394,26
643.27,1597.89,1422.24,2388.19,9114.37,47.79,2388.1,397,25
643.3,1594.13,1418.61,2388.13,9126.71,47.73,2388.08,395,24
643.72,1592.34,1413.39,2388.17,9119.82,47.9,2388.11,396,23
642.96,1601.17,1421.61,2388.15,9130.56,47.94,2388.1,396,22
642.97,1594.64,1418.64,2388.15,9121.58,47.97,2388.13,395,21
643.59,1601.44,1417.88,2388.13,9127.16,47.95,2388.09,397,20
643.11,1605.21,1414.21,2388.09,9125.7,47.95,2388.17,396,19
643.27,1602.95,1430.73,2388.12,9124.77,47.96,2388.09,395,18
643.73,1602.05,1423.64,2388.12,9128.02,48.01,2388.15,395,17
643.93,1594.03,1423.46,2388.17,9127.71,47.88,2388.14,397,16
643.35,1599.62,1421.58,2388.21,9124.22,48.01,2388.09,396,15
643.09,1603.83,1422.35,2388.2,9124.41,47.89,2388.16,397,14
643.1,1598.44,1426.83,2388.18,9130.42,48.04,2388.19,395,13
643.56,1608.4,1424.98,2388.21,9121.74,48.06,2388.15,397,12
643.3,1603.95,1428.06,2388.18,9135.99,48.01,2388.09,397,11
643.54,1602.59,1420.61,2388.15,9133.81,47.89,2388.16,396,10
643.33,1598.58,1428.01,2388.13,9138.58,48.01,2388.21,396,9
644.07,1593.71,1427.26,2388.15,9144.41,47.9,2388.14,397,8
643.53,1602.34,1423.69,2388.16,9143.08,47.99,2388.18,397,7
643.13,1604.35,1427.52,2388.16,9141.62,48.08,2388.16,396,6
643.62,1594.91,1432.33,2388.21,9145.99,48.12,2388.2,398,5
643.82,1599.16,1424.98,2388.16,9145.36,48.18,2388.17,399,4
643.61,1601.26,1429.89,2388.17,9139.85,48.09,2388.16,398,3
644.21,1609.78,1432.06,2388.18,9139.07,47.94,2388.2,397,2
643.56,1601.3,1432.65,2388.22,9147.17,48.27,2388.15,396,1
645.11,1608.53,1431.39,2388.17,9149.03,48.1,2388.24,397,0
642.48,1589.16,1398.06,2388.08,9058.25,47.36,2388.1,393,173
642.36,1600.76,1401.43,2388.07,9060.98,47.39,2388.03,392,172
642.31,1590.67,1403.94,2388.11,9058.26,47.53,2388.12,395,171
642.68,1585.79,1405.33,2388.07,9058.06,47.51,2388.08,391,170
642.08,1590.23,1406.69,2388.08,9050.94,47.5,2388.08,393,169
642.87,1588.31,1411.24,2388.07,9056.51,47.43,2388.09,393,168
642.26,1580.31,1406.17,2388.03,9062.7,47.3,2388.08,394,167
642.74,1589.43,1409.19,2388.07,9063.0,47.41,2388.07,392,166
642.1,1585.62,1408.67,2388.02,9049.75,47.3,2388.09,393,165
642.44,1588.24,1402.41,2388.1,9057.1,47.22,2388.02,393,164
642.61,1586.22,1400.15,2388.0,9054.41,47.47,2388.06,391,163
642.66,1583.68,1398.57,2388.09,9063.88,47.37,2388.06,392,162
642.51,1589.01,1406.97,2388.12,9054.42,47.42,2388.08,393,161
642.65,1592.17,1409.87,2388.05,9056.8,47.36,2388.09,392,160
642.47,1576.77,1406.55,2388.07,9050.95,47.46,2388.16,393,159
